age,education_level,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved,financial_ratio,travel_history_score,risk_flag,nationality_American,nationality_Australian,nationality_British,nationality_Canadian,nationality_Chinese,nationality_German,nationality_Indian,nationality_Nigerian,marital_status_Divorced,marital_status_Married,marital_status_Single,destination_country_Australia,destination_country_Canada,destination_country_France,destination_country_Germany,destination_country_UK,destination_country_USA,visa_type_Student,visa_type_Tourist,visa_type_Work
63,1,255,5338,175150,13,2,0,0,1,32.8119145747471,11,2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False
59,2,155,10757,165096,11,5,1,0,0,15.347773542809334,6,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
65,3,69,1450,151645,1,2,1,0,0,104.58275862068966,-1,2,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
50,0,264,8046,17673,2,2,1,0,0,2.196495152870992,0,2,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
47,0,354,1808,167918,4,3,0,0,0,92.875,1,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
66,1,206,2276,191695,17,0,0,0,1,84.22451669595782,17,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
24,3,159,784,176809,16,2,1,0,0,225.5216836734694,14,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
50,1,277,590,56011,5,1,1,0,1,94.93389830508474,4,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
68,3,7,10944,147588,18,0,1,0,1,13.485745614035087,18,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
60,0,210,2724,179541,19,1,0,0,1,65.91079295154185,18,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
31,3,259,9761,11969,6,3,0,0,0,1.2262063313185125,3,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
35,1,250,12500,95865,9,3,1,0,0,7.6692,6,3,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
22,3,343,7467,108785,0,2,0,0,1,14.568769251372707,-2,2,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
37,1,287,4726,25436,12,5,0,0,0,5.382141345746932,7,5,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
66,3,69,8875,155092,14,5,0,0,0,17.475154929577464,9,5,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
68,2,47,3118,37726,1,3,0,0,0,12.099422706863374,-2,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
27,2,141,10977,51781,2,1,1,0,1,4.717226929033433,1,1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
27,3,300,5827,71857,16,1,1,0,1,12.331731594302385,15,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
68,3,359,11413,188510,4,0,1,0,1,16.5171295890651,4,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
20,1,245,912,109991,19,3,1,0,0,120.60416666666667,16,3,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
41,2,99,14978,22742,12,2,1,0,0,1.5183602617171852,10,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
52,0,210,8324,167132,18,4,0,0,0,20.0783277270543,14,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
46,2,58,6173,193501,3,3,0,0,0,31.34634699497813,0,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
25,2,347,1997,150948,20,2,0,0,0,75.58738107160741,18,2,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
32,2,351,14326,117564,15,3,1,0,0,8.206338126483317,12,3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
38,1,290,5998,97758,4,3,0,0,0,16.29843281093698,1,3,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
33,1,226,14851,94746,0,4,0,0,0,6.379772405898593,-4,4,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
32,0,207,12239,138194,7,1,0,0,1,11.291281967481003,6,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
22,0,287,12794,133421,20,0,1,0,1,10.428403939346568,20,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
68,0,77,11480,23941,17,1,1,0,0,2.0854529616724737,16,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
65,0,50,817,86742,6,2,0,1,0,106.17135862913096,4,3,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
50,1,125,8965,128912,3,1,0,0,1,14.379475738984942,2,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
48,3,202,7025,108617,18,5,1,0,0,15.461494661921709,13,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
67,3,141,9629,131571,4,4,1,0,0,13.664035725412816,0,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
41,1,248,6218,93530,8,0,1,0,1,15.041814088131233,8,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
47,1,54,8850,82992,11,0,1,0,1,9.377627118644067,11,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
46,1,37,1700,197145,3,4,0,0,0,115.96764705882353,-1,4,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
56,3,151,7256,120600,19,2,1,0,1,16.620727673649395,17,2,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
50,0,261,3765,95356,17,3,0,0,0,25.3269588313413,14,3,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
49,0,177,3522,18387,5,1,1,0,0,5.2206132879046,4,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
65,3,192,9797,94735,12,4,1,1,0,9.669796876594877,8,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
22,3,179,8243,123822,4,2,0,0,1,15.021472764770108,2,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
26,1,230,7836,85080,15,1,1,0,1,10.857580398162328,14,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
55,3,200,13776,95513,16,0,1,0,1,6.933289779326365,16,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
67,2,27,12626,186765,12,4,0,0,0,14.792095675590053,8,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
42,2,210,10245,132317,16,4,1,0,0,12.915275744265495,12,4,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
69,1,123,890,48047,15,5,1,0,0,53.98539325842697,10,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
35,3,249,8539,117155,16,5,1,0,0,13.719990631221455,11,5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
49,0,355,11552,143622,4,3,0,0,0,12.432652354570637,1,3,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
56,3,77,3527,158048,19,0,0,0,1,44.810887439750495,19,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
19,0,229,7088,68370,19,4,1,0,0,9.645880361173814,15,4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
34,2,46,1452,56871,3,5,1,0,0,39.167355371900825,-2,5,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
19,0,109,5684,55950,16,1,1,0,1,9.843420126671358,15,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
50,3,326,8611,163048,18,3,1,0,1,18.934850772268028,15,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
52,2,254,10034,17209,15,2,0,0,0,1.7150687661949373,13,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52,0,294,13524,120717,17,1,1,0,1,8.926131322094054,16,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
38,2,338,7234,22431,20,0,1,0,1,3.100774122200719,20,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
41,2,323,8025,134433,17,3,1,0,0,16.75177570093458,14,3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
33,0,17,12291,83195,16,3,1,0,0,6.768773899601334,13,3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
26,0,308,10210,192922,7,5,0,0,0,18.89539666993144,2,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
64,3,270,10342,50158,7,0,1,0,1,4.849932314832721,7,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
55,3,106,7859,74471,20,5,1,0,0,9.475887517495865,15,5,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
68,1,165,14116,163216,11,3,1,0,1,11.562482289600453,8,3,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
30,3,260,13459,49979,9,5,0,0,0,3.713425960323947,4,5,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
42,2,29,6490,48981,3,4,1,0,0,7.547149460708782,-1,4,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
21,0,305,9969,157101,6,4,1,0,0,15.758952753535961,2,4,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
33,3,47,12088,77224,15,0,0,0,1,6.388484447385837,15,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
52,3,345,9471,49682,7,2,0,0,0,5.245697392038855,5,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
46,0,36,4010,199857,6,0,1,0,1,49.839650872817955,6,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
40,1,248,2352,107876,0,2,0,0,0,45.8656462585034,-2,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
40,0,263,2583,149871,8,1,1,0,1,58.02206736353078,7,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
66,2,177,8001,81275,7,0,1,0,1,10.158105236845394,7,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
49,0,185,12676,168870,14,1,1,0,1,13.322025875670558,13,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
67,2,134,3284,53079,16,1,1,0,1,16.16291108404385,15,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20,0,96,7088,189513,13,3,0,0,0,26.737161399548533,10,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
68,3,330,8441,5305,4,5,0,0,0,0.6284800379102002,-1,5,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
38,0,33,10877,98862,16,0,1,0,1,9.089087064447918,16,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
39,1,12,1321,21588,1,3,1,0,0,16.342165026495078,-2,3,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
44,3,142,14323,22394,10,5,1,0,0,1.563499266913356,5,5,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
48,2,89,11159,30326,4,2,1,0,0,2.717627027511426,2,2,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
34,1,60,11813,105076,17,0,1,0,1,8.89494624566156,17,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
